State,District,Location,Latitude,Longitude,Population,Cattle_Count,Poultry_Count,Cluster_ID,Recommended_Hub,Human_Waste_kg_day,Animal_Waste_kg_day,Total_Waste_kg_day,Estimated_Methane_m3_day,CO2e_Reduction_kg_day
Assam,Guwahati,Guwahati_Village_26,26.404500000000002,91.9962,57200,7020,11700,18,Hub_18,22880.0,70200.0,93080.0,37232.0,74464.0
Assam,Guwahati,Guwahati_Village_27,26.4145,92.00619999999999,59400,7290,12150,18,Hub_18,23760.0,72900.0,96660.0,38664.0,77328.0
Assam,Guwahati,Guwahati_Village_28,26.424500000000002,92.0162,61600,7560,12600,18,Hub_18,24640.0,75600.0,100240.0,40096.0,80192.0
Assam,Guwahati,Guwahati_Village_29,26.4345,92.0262,63800,7830,13050,18,Hub_18,25520.0,78300.0,103820.0,41528.0,83056.0
Assam,Guwahati,Guwahati_Village_30,26.4445,92.0362,66000,8100,13500,18,Hub_18,26400.0,81000.0,107400.0,42960.0,85920.0
Assam,Guwahati,Guwahati_Village_31,26.4545,92.0462,68200,8370,13950,18,Hub_18,27280.0,83700.0,110980.0,44392.0,88784.0
Assam,Guwahati,Guwahati_Village_32,26.4645,92.05619999999999,70400,8640,14400,18,Hub_18,28160.0,86400.0,114560.0,45824.0,91648.0
Assam,Guwahati,Guwahati_Village_33,26.4745,92.0662,72600,8910,14850,18,Hub_18,29040.0,89100.0,118140.0,47256.0,94512.0
Assam,Guwahati,Guwahati_Village_34,26.4845,92.0762,74800,9180,15300,18,Hub_18,29920.0,91800.0,121720.0,48688.0,97376.0
Assam,Guwahati,Guwahati_Village_35,26.494500000000002,92.08619999999999,77000,9450,15750,18,Hub_18,30800.0,94500.0,125300.0,50120.0,100240.0
Assam,Guwahati,Guwahati_Village_36,26.5045,92.0962,79200,9720,16200,18,Hub_18,31680.0,97200.0,128880.0,51552.0,103104.0
Assam,Guwahati,Guwahati_Village_37,26.5145,92.1062,81400,9990,16650,18,Hub_18,32560.0,99900.0,132460.0,52984.0,105968.0
Assam,Guwahati,Guwahati_Village_38,26.5245,92.11619999999999,83600,10260,17100,18,Hub_18,33440.0,102600.0,136040.0,54416.0,108832.0
Assam,Guwahati,Guwahati_Village_39,26.5345,92.1262,85800,10530,17550,18,Hub_18,34320.0,105300.0,139620.0,55848.0,111696.0
Assam,Guwahati,Guwahati_Village_40,26.5445,92.1362,88000,10800,18000,18,Hub_18,35200.0,108000.0,143200.0,57280.0,114560.0
Assam,Guwahati,Guwahati_Village_41,26.5545,92.1462,90200,11070,18450,18,Hub_18,36080.0,110700.0,146780.0,58712.0,117424.0
Assam,Guwahati,Guwahati_Village_42,26.564500000000002,92.1562,92400,11340,18900,18,Hub_18,36960.0,113400.0,150360.0,60144.0,120288.0
Assam,Guwahati,Guwahati_Village_43,26.5745,92.1662,94600,11610,19350,18,Hub_18,37840.0,116100.0,153940.0,61576.0,123152.0
Assam,Guwahati,Guwahati_Village_44,26.584500000000002,92.1762,96800,11880,19800,18,Hub_18,38720.0,118800.0,157520.0,63008.0,126016.0
Assam,Guwahati,Guwahati_Village_45,26.5945,92.1862,99000,12150,20250,18,Hub_18,39600.0,121500.0,161100.0,64440.0,128880.0
Assam,Guwahati,Guwahati_Village_46,26.6045,92.19619999999999,101200,12420,20700,18,Hub_18,40480.0,124200.0,164680.0,65872.0,131744.0
Assam,Guwahati,Guwahati_Village_47,26.6145,92.2062,103400,12690,21150,18,Hub_18,41360.0,126900.0,168260.0,67304.0,134608.0
Assam,Guwahati,Guwahati_Village_48,26.6245,92.2162,105600,12960,21600,18,Hub_18,42240.0,129600.0,171840.0,68736.0,137472.0
Assam,Guwahati,Guwahati_Village_49,26.6345,92.22619999999999,107800,13230,22050,18,Hub_18,43120.0,132300.0,175420.0,70168.0,140336.0
Assam,Guwahati,Guwahati_Village_50,26.6445,92.2362,110000,13500,22500,18,Hub_18,44000.0,135000.0,179000.0,71600.0,143200.0
Jharkhand,Ranchi,Ranchi_Village_1,23.354100000000003,85.31960000000001,2000,255,360,19,Hub_19,800.0,2550.0,3350.0,1340.0,2680.0
Jharkhand,Ranchi,Ranchi_Village_2,23.3641,85.3296,4000,510,720,19,Hub_19,1600.0,5100.0,6700.0,2680.0,5360.0
Jharkhand,Ranchi,Ranchi_Village_3,23.374100000000002,85.3396,6000,765,1080,19,Hub_19,2400.0,7650.0,10050.0,4020.0,8040.0
Jharkhand,Ranchi,Ranchi_Village_4,23.3841,85.34960000000001,8000,1020,1440,19,Hub_19,3200.0,10200.0,13400.0,5360.0,10720.0
Jharkhand,Ranchi,Ranchi_Village_5,23.3941,85.3596,10000,1275,1800,19,Hub_19,4000.0,12750.0,16750.0,6700.0,13400.0
Jharkhand,Ranchi,Ranchi_Village_6,23.4041,85.3696,12000,1530,2160,19,Hub_19,4800.0,15300.0,20100.0,8040.0,16080.0
Jharkhand,Ranchi,Ranchi_Village_7,23.4141,85.3796,14000,1785,2520,19,Hub_19,5600.0,17850.0,23450.0,9380.0,18760.0
Jharkhand,Ranchi,Ranchi_Village_8,23.4241,85.3896,16000,2040,2880,19,Hub_19,6400.0,20400.0,26800.0,10720.0,21440.0
Jharkhand,Ranchi,Ranchi_Village_9,23.4341,85.3996,18000,2295,3240,19,Hub_19,7200.0,22950.0,30150.0,12060.0,24120.0
Jharkhand,Ranchi,Ranchi_Village_10,23.444100000000002,85.4096,20000,2550,3600,19,Hub_19,8000.0,25500.0,33500.0,13400.0,26800.0
Jharkhand,Ranchi,Ranchi_Village_11,23.4541,85.4196,22000,2805,3960,19,Hub_19,8800.0,28050.0,36850.0,14740.0,29480.0
Jharkhand,Ranchi,Ranchi_Village_12,23.464100000000002,85.42960000000001,24000,3060,4320,19,Hub_19,9600.0,30600.0,40200.0,16080.0,32160.0
Jharkhand,Ranchi,Ranchi_Village_13,23.4741,85.4396,26000,3315,4680,19,Hub_19,10400.0,33150.0,43550.0,17420.0,34840.0
Jharkhand,Ranchi,Ranchi_Village_14,23.4841,85.4496,28000,3570,5040,19,Hub_19,11200.0,35700.0,46900.0,18760.0,37520.0
Jharkhand,Ranchi,Ranchi_Village_15,23.4941,85.45960000000001,30000,3825,5400,19,Hub_19,12000.0,38250.0,50250.0,20100.0,40200.0
Jharkhand,Ranchi,Ranchi_Village_16,23.5041,85.4696,32000,4080,5760,19,Hub_19,12800.0,40800.0,53600.0,21440.0,42880.0
Jharkhand,Ranchi,Ranchi_Village_17,23.514100000000003,85.4796,34000,4335,6120,19,Hub_19,13600.0,43350.0,56950.0,22780.0,45560.0
Jharkhand,Ranchi,Ranchi_Village_18,23.5241,85.48960000000001,36000,4590,6480,19,Hub_19,14400.0,45900.0,60300.0,24120.0,48240.0
Jharkhand,Ranchi,Ranchi_Village_19,23.534100000000002,85.4996,38000,4845,6840,19,Hub_19,15200.0,48450.0,63650.0,25460.0,50920.0
Jharkhand,Ranchi,Ranchi_Village_20,23.5441,85.5096,40000,5100,7200,19,Hub_19,16000.0,51000.0,67000.0,26800.0,53600.0
Jharkhand,Ranchi,Ranchi_Village_21,23.554100000000002,85.5196,42000,5355,7560,19,Hub_19,16800.0,53550.0,70350.0,28140.0,56280.0
Jharkhand,Ranchi,Ranchi_Village_22,23.5641,85.5296,44000,5610,7920,19,Hub_19,17600.0,56100.0,73700.0,29480.0,58960.0
Jharkhand,Ranchi,Ranchi_Village_23,23.5741,85.53960000000001,46000,5865,8280,19,Hub_19,18400.0,58650.0,77050.0,30820.0,61640.0
Jharkhand,Ranchi,Ranchi_Village_24,23.5841,85.5496,48000,6120,8640,19,Hub_19,19200.0,61200.0,80400.0,32160.0,64320.0
Jharkhand,Ranchi,Ranchi_Village_25,23.5941,85.5596,50000,6375,9000,19,Hub_19,20000.0,63750.0,83750.0,33500.0,67000.0
Jharkhand,Ranchi,Ranchi_Village_26,23.604100000000003,85.56960000000001,52000,6630,9360,19,Hub_19,20800.0,66300.0,87100.0,34840.0,69680.0
Jharkhand,Ranchi,Ranchi_Village_27,23.6141,85.5796,54000,6885,9720,19,Hub_19,21600.0,68850.0,90450.0,36180.0,72360.0
Jharkhand,Ranchi,Ranchi_Village_28,23.624100000000002,85.5896,56000,7140,10080,19,Hub_19,22400.0,71400.0,93800.0,37520.0,75040.0
Jharkhand,Ranchi,Ranchi_Village_29,23.6341,85.59960000000001,58000,7395,10440,19,Hub_19,23200.0,73950.0,97150.0,38860.0,77720.0
Jharkhand,Ranchi,Ranchi_Village_30,23.6441,85.6096,60000,7650,10800,19,Hub_19,24000.0,76500.0,100500.0,40200.0,80400.0
Jharkhand,Ranchi,Ranchi_Village_31,23.6541,85.6196,62000,7905,11160,19,Hub_19,24800.0,79050.0,103850.0,41540.0,83080.0
Jharkhand,Ranchi,Ranchi_Village_32,23.6641,85.6296,64000,8160,11520,19,Hub_19,25600.0,81600.0,107200.0,42880.0,85760.0
Jharkhand,Ranchi,Ranchi_Village_33,23.6741,85.6396,66000,8415,11880,19,Hub_19,26400.0,84150.0,110550.0,44220.0,88440.0
Jharkhand,Ranchi,Ranchi_Village_34,23.6841,85.6496,68000,8670,12240,19,Hub_19,27200.0,86700.0,113900.0,45560.0,91120.0
Jharkhand,Ranchi,Ranchi_Village_35,23.694100000000002,85.6596,70000,8925,12600,19,Hub_19,28000.0,89250.0,117250.0,46900.0,93800.0
Jharkhand,Ranchi,Ranchi_Village_36,23.7041,85.6696,72000,9180,12960,19,Hub_19,28800.0,91800.0,120600.0,48240.0,96480.0
Jharkhand,Ranchi,Ranchi_Village_37,23.714100000000002,85.67960000000001,74000,9435,13320,19,Hub_19,29600.0,94350.0,123950.0,49580.0,99160.0
Jharkhand,Ranchi,Ranchi_Village_38,23.7241,85.6896,76000,9690,13680,19,Hub_19,30400.0,96900.0,127300.0,50920.0,101840.0
Jharkhand,Ranchi,Ranchi_Village_39,23.7341,85.6996,78000,9945,14040,19,Hub_19,31200.0,99450.0,130650.0,52260.0,104520.0
Jharkhand,Ranchi,Ranchi_Village_40,23.7441,85.70960000000001,80000,10200,14400,19,Hub_19,32000.0,102000.0,134000.0,53600.0,107200.0
Jharkhand,Ranchi,Ranchi_Village_41,23.7541,85.7196,82000,10455,14760,19,Hub_19,32800.0,104550.0,137350.0,54940.0,109880.0
Jharkhand,Ranchi,Ranchi_Village_42,23.764100000000003,85.7296,84000,10710,15120,19,Hub_19,33600.0,107100.0,140700.0,56280.0,112560.0
Jharkhand,Ranchi,Ranchi_Village_43,23.7741,85.73960000000001,86000,10965,15480,19,Hub_19,34400.0,109650.0,144050.0,57620.0,115240.0
Jharkhand,Ranchi,Ranchi_Village_44,23.784100000000002,85.7496,88000,11220,15840,19,Hub_19,35200.0,112200.0,147400.0,58960.0,117920.0
Jharkhand,Ranchi,Ranchi_Village_45,23.7941,85.7596,90000,11475,16200,19,Hub_19,36000.0,114750.0,150750.0,60300.0,120600.0
Jharkhand,Ranchi,Ranchi_Village_46,23.804100000000002,85.7696,92000,11730,16560,19,Hub_19,36800.0,117300.0,154100.0,61640.0,123280.0
Jharkhand,Ranchi,Ranchi_Village_47,23.8141,85.7796,94000,11985,16920,19,Hub_19,37600.0,119850.0,157450.0,62980.0,125960.0
Jharkhand,Ranchi,Ranchi_Village_48,23.8241,85.78960000000001,96000,12240,17280,19,Hub_19,38400.0,122400.0,160800.0,64320.0,128640.0
Jharkhand,Ranchi,Ranchi_Village_49,23.8341,85.7996,98000,12495,17640,19,Hub_19,39200.0,124950.0,164150.0,65660.0,131320.0
Jharkhand,Ranchi,Ranchi_Village_50,23.8441,85.8096,100000,12750,18000,19,Hub_19,40000.0,127500.0,167500.0,67000.0,134000.0
Chhattisgarh,Raipur,Raipur_Village_1,21.261400000000002,81.6396,1900,285,330,20,Hub_20,760.0,2850.0,3610.0,1444.0,2888.0
Chhattisgarh,Raipur,Raipur_Village_2,21.2714,81.64959999999999,3800,570,660,20,Hub_20,1520.0,5700.0,7220.0,2888.0,5776.0
Chhattisgarh,Raipur,Raipur_Village_3,21.2814,81.6596,5700,855,990,20,Hub_20,2280.0,8550.0,10830.0,4332.0,8664.0
Chhattisgarh,Raipur,Raipur_Village_4,21.2914,81.6696,7600,1140,1320,20,Hub_20,3040.0,11400.0,14440.0,5776.0,11552.0
Chhattisgarh,Raipur,Raipur_Village_5,21.3014,81.6796,9500,1425,1650,20,Hub_20,3800.0,14250.0,18050.0,7220.0,14440.0
Chhattisgarh,Raipur,Raipur_Village_6,21.3114,81.6896,11400,1710,1980,20,Hub_20,4560.0,17100.0,21660.0,8664.0,17328.0
Chhattisgarh,Raipur,Raipur_Village_7,21.3214,81.69959999999999,13300,1995,2310,20,Hub_20,5320.0,19950.0,25270.0,10108.0,20216.0
Chhattisgarh,Raipur,Raipur_Village_8,21.3314,81.7096,15200,2280,2640,20,Hub_20,6080.0,22800.0,28880.0,11552.0,23104.0
Chhattisgarh,Raipur,Raipur_Village_9,21.3414,81.7196,17100,2565,2970,20,Hub_20,6840.0,25650.0,32490.0,12996.0,25992.0
Chhattisgarh,Raipur,Raipur_Village_10,21.3514,81.72959999999999,19000,2850,3300,20,Hub_20,7600.0,28500.0,36100.0,14440.0,28880.0
Chhattisgarh,Raipur,Raipur_Village_11,21.3614,81.7396,20900,3135,3630,20,Hub_20,8360.0,31350.0,39710.0,15884.0,31768.0
Chhattisgarh,Raipur,Raipur_Village_12,21.3714,81.7496,22800,3420,3960,20,Hub_20,9120.0,34200.0,43320.0,17328.0,34656.0
Chhattisgarh,Raipur,Raipur_Village_13,21.3814,81.75959999999999,24700,3705,4290,20,Hub_20,9880.0,37050.0,46930.0,18772.0,37544.0
Chhattisgarh,Raipur,Raipur_Village_14,21.3914,81.7696,26600,3990,4620,20,Hub_20,10640.0,39900.0,50540.0,20216.0,40432.0
Chhattisgarh,Raipur,Raipur_Village_15,21.4014,81.7796,28500,4275,4950,20,Hub_20,11400.0,42750.0,54150.0,21660.0,43320.0
Chhattisgarh,Raipur,Raipur_Village_16,21.4114,81.7896,30400,4560,5280,20,Hub_20,12160.0,45600.0,57760.0,23104.0,46208.0
Chhattisgarh,Raipur,Raipur_Village_17,21.421400000000002,81.7996,32300,4845,5610,20,Hub_20,12920.0,48450.0,61370.0,24548.0,49096.0
Chhattisgarh,Raipur,Raipur_Village_18,21.4314,81.8096,34200,5130,5940,20,Hub_20,13680.0,51300.0,64980.0,25992.0,51984.0
Chhattisgarh,Raipur,Raipur_Village_19,21.4414,81.8196,36100,5415,6270,20,Hub_20,14440.0,54150.0,68590.0,27436.0,54872.0
Chhattisgarh,Raipur,Raipur_Village_20,21.4514,81.8296,38000,5700,6600,20,Hub_20,15200.0,57000.0,72200.0,28880.0,57760.0
Chhattisgarh,Raipur,Raipur_Village_21,21.4614,81.83959999999999,39900,5985,6930,20,Hub_20,15960.0,59850.0,75810.0,30324.0,60648.0
Chhattisgarh,Raipur,Raipur_Village_22,21.4714,81.8496,41800,6270,7260,20,Hub_20,16720.0,62700.0,79420.0,31768.0,63536.0
Chhattisgarh,Raipur,Raipur_Village_23,21.4814,81.8596,43700,6555,7590,20,Hub_20,17480.0,65550.0,83030.0,33212.0,66424.0
Chhattisgarh,Raipur,Raipur_Village_24,21.4914,81.86959999999999,45600,6840,7920,20,Hub_20,18240.0,68400.0,86640.0,34656.0,69312.0
Chhattisgarh,Raipur,Raipur_Village_25,21.5014,81.8796,47500,7125,8250,20,Hub_20,19000.0,71250.0,90250.0,36100.0,72200.0
Chhattisgarh,Raipur,Raipur_Village_26,21.511400000000002,81.8896,49400,7410,8580,20,Hub_20,19760.0,74100.0,93860.0,37544.0,75088.0
Chhattisgarh,Raipur,Raipur_Village_27,21.5214,81.89959999999999,51300,7695,8910,20,Hub_20,20520.0,76950.0,97470.0,38988.0,77976.0
Chhattisgarh,Raipur,Raipur_Village_28,21.5314,81.9096,53200,7980,9240,20,Hub_20,21280.0,79800.0,101080.0,40432.0,80864.0
Chhattisgarh,Raipur,Raipur_Village_29,21.5414,81.9196,55100,8265,9570,20,Hub_20,22040.0,82650.0,104690.0,41876.0,83752.0
Chhattisgarh,Raipur,Raipur_Village_30,21.5514,81.9296,57000,8550,9900,20,Hub_20,22800.0,85500.0,108300.0,43320.0,86640.0
Chhattisgarh,Raipur,Raipur_Village_31,21.5614,81.9396,58900,8835,10230,20,Hub_20,23560.0,88350.0,111910.0,44764.0,89528.0
Chhattisgarh,Raipur,Raipur_Village_32,21.5714,81.94959999999999,60800,9120,10560,20,Hub_20,24320.0,91200.0,115520.0,46208.0,92416.0
Chhattisgarh,Raipur,Raipur_Village_33,21.5814,81.9596,62700,9405,10890,20,Hub_20,25080.0,94050.0,119130.0,47652.0,95304.0
Chhattisgarh,Raipur,Raipur_Village_34,21.5914,81.9696,64600,9690,11220,20,Hub_20,25840.0,96900.0,122740.0,49096.0,98192.0
Chhattisgarh,Raipur,Raipur_Village_35,21.6014,81.97959999999999,66500,9975,11550,20,Hub_20,26600.0,99750.0,126350.0,50540.0,101080.0
Chhattisgarh,Raipur,Raipur_Village_36,21.6114,81.9896,68400,10260,11880,20,Hub_20,27360.0,102600.0,129960.0,51984.0,103968.0
Chhattisgarh,Raipur,Raipur_Village_37,21.6214,81.9996,70300,10545,12210,20,Hub_20,28120.0,105450.0,133570.0,53428.0,106856.0
Chhattisgarh,Raipur,Raipur_Village_38,21.6314,82.00959999999999,72200,10830,12540,20,Hub_20,28880.0,108300.0,137180.0,54872.0,109744.0
Chhattisgarh,Raipur,Raipur_Village_39,21.6414,82.0196,74100,11115,12870,20,Hub_20,29640.0,111150.0,140790.0,56316.0,112632.0
Chhattisgarh,Raipur,Raipur_Village_40,21.6514,82.0296,76000,11400,13200,20,Hub_20,30400.0,114000.0,144400.0,57760.0,115520.0
Chhattisgarh,Raipur,Raipur_Village_41,21.6614,82.0396,77900,11685,13530,20,Hub_20,31160.0,116850.0,148010.0,59204.0,118408.0
Chhattisgarh,Raipur,Raipur_Village_42,21.671400000000002,82.0496,79800,11970,13860,20,Hub_20,31920.0,119700.0,151620.0,60648.0,121296.0
Chhattisgarh,Raipur,Raipur_Village_43,21.6814,82.0596,81700,12255,14190,20,Hub_20,32680.0,122550.0,155230.0,62092.0,124184.0
Chhattisgarh,Raipur,Raipur_Village_44,21.6914,82.0696,83600,12540,14520,20,Hub_20,33440.0,125400.0,158840.0,63536.0,127072.0
Chhattisgarh,Raipur,Raipur_Village_45,21.7014,82.0796,85500,12825,14850,20,Hub_20,34200.0,128250.0,162450.0,64980.0,129960.0
Chhattisgarh,Raipur,Raipur_Village_46,21.7114,82.08959999999999,87400,13110,15180,20,Hub_20,34960.0,131100.0,166060.0,66424.0,132848.0
Chhattisgarh,Raipur,Raipur_Village_47,21.7214,82.0996,89300,13395,15510,20,Hub_20,35720.0,133950.0,169670.0,67868.0,135736.0
Chhattisgarh,Raipur,Raipur_Village_48,21.7314,82.1096,91200,13680,15840,20,Hub_20,36480.0,136800.0,173280.0,69312.0,138624.0
Chhattisgarh,Raipur,Raipur_Village_49,21.7414,82.11959999999999,93100,13965,16170,20,Hub_20,37240.0,139650.0,176890.0,70756.0,141512.0
Chhattisgarh,Raipur,Raipur_Village_50,21.7514,82.1296,95000,14250,16500,20,Hub_20,38000.0,142500.0,180500.0,72200.0,144400.0
